"Row.names" "ENSG00000077254.14" "sample_type" "patient" "project_id" "fc"
"TCGA-A8-A06Y-01A-21R-A00Z-07" 74.8024 "Primary Tumor" "TCGA-A8-A06Y" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A06Z-01A-11R-A00Z-07" 65.8161 "Primary Tumor" "TCGA-A8-A06Z" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A075-01A-11R-A084-07" 21.0322 "Primary Tumor" "TCGA-A8-A075" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A076-01A-21R-A00Z-07" 41.6093 "Primary Tumor" "TCGA-A8-A076" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A079-01A-21R-A00Z-07" 21.2901 "Primary Tumor" "TCGA-A8-A079" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A07B-01A-11R-A00Z-07" 35.9733 "Primary Tumor" "TCGA-A8-A07B" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A07C-01A-11R-A034-07" 48.5981 "Primary Tumor" "TCGA-A8-A07C" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A07E-01A-11R-A034-07" 51.3932 "Primary Tumor" "TCGA-A8-A07E" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A07F-01A-11R-A00Z-07" 42.3551 "Primary Tumor" "TCGA-A8-A07F" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A07G-01A-11R-A034-07" 35.7348 "Primary Tumor" "TCGA-A8-A07G" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A07I-01A-11R-A00Z-07" 23.8569 "Primary Tumor" "TCGA-A8-A07I" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A07J-01A-11R-A00Z-07" 54.2941 "Primary Tumor" "TCGA-A8-A07J" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A07L-01A-11R-A00Z-07" 56.053 "Primary Tumor" "TCGA-A8-A07L" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A07O-01A-11R-A00Z-07" 41.0919 "Primary Tumor" "TCGA-A8-A07O" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A07P-01A-11R-A00Z-07" 58.3916 "Primary Tumor" "TCGA-A8-A07P" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A07R-01A-21R-A034-07" 21.1097 "Primary Tumor" "TCGA-A8-A07R" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A07S-01A-11R-A034-07" 64.2793 "Primary Tumor" "TCGA-A8-A07S" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A07U-01A-11R-A034-07" 17.9185 "Primary Tumor" "TCGA-A8-A07U" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A07W-01A-11R-A00Z-07" 48.8002 "Primary Tumor" "TCGA-A8-A07W" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A07Z-01A-11R-A00Z-07" 39.5726 "Primary Tumor" "TCGA-A8-A07Z" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A081-01A-11R-A00Z-07" 45.1947 "Primary Tumor" "TCGA-A8-A081" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A082-01A-11R-A00Z-07" 35.1825 "Primary Tumor" "TCGA-A8-A082" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A083-01A-21R-A00Z-07" 62.6638 "Primary Tumor" "TCGA-A8-A083" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A084-01A-21R-A00Z-07" 38.0424 "Primary Tumor" "TCGA-A8-A084" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A085-01A-11R-A00Z-07" 37.4031 "Primary Tumor" "TCGA-A8-A085" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A086-01A-11R-A00Z-07" 35.1507 "Primary Tumor" "TCGA-A8-A086" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A08A-01A-11R-A32Y-07" 54.56 "Primary Tumor" "TCGA-A8-A08A" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A08B-01A-11R-A00Z-07" 23.9383 "Primary Tumor" "TCGA-A8-A08B" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A08C-01A-11R-A00Z-07" 73.1537 "Primary Tumor" "TCGA-A8-A08C" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A08F-01A-11R-A00Z-07" 39.2343 "Primary Tumor" "TCGA-A8-A08F" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A08G-01A-11R-A00Z-07" 44.4003 "Primary Tumor" "TCGA-A8-A08G" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A08H-01A-21R-A00Z-07" 35.6794 "Primary Tumor" "TCGA-A8-A08H" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A08I-01A-11R-A00Z-07" 51.8418 "Primary Tumor" "TCGA-A8-A08I" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A08J-01A-11R-A00Z-07" 28.0092 "Primary Tumor" "TCGA-A8-A08J" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A08L-01A-11R-A00Z-07" 25.7709 "Primary Tumor" "TCGA-A8-A08L" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A08O-01A-21R-A056-07" 70.0529 "Primary Tumor" "TCGA-A8-A08O" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A08P-01A-11R-A00Z-07" 29.5761 "Primary Tumor" "TCGA-A8-A08P" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A08R-01A-11R-A034-07" 23.6911 "Primary Tumor" "TCGA-A8-A08R" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A08S-01A-11R-A034-07" 27.589 "Primary Tumor" "TCGA-A8-A08S" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A08T-01A-21R-A00Z-07" 39.4687 "Primary Tumor" "TCGA-A8-A08T" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A08X-01A-21R-A00Z-07" 9.4737 "Primary Tumor" "TCGA-A8-A08X" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A08Z-01A-21R-A00Z-07" 56.8695 "Primary Tumor" "TCGA-A8-A08Z" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A090-01A-11R-A00Z-07" 71.6701 "Primary Tumor" "TCGA-A8-A090" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A091-01A-11R-A00Z-07" 47.4867 "Primary Tumor" "TCGA-A8-A091" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A092-01A-11R-A00Z-07" 27.7028 "Primary Tumor" "TCGA-A8-A092" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A093-01A-11R-A00Z-07" 40.4551 "Primary Tumor" "TCGA-A8-A093" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A094-01A-11R-A00Z-07" 29.034 "Primary Tumor" "TCGA-A8-A094" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A095-01A-11R-A00Z-07" 65.6661 "Primary Tumor" "TCGA-A8-A095" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A096-01A-11R-A00Z-07" 60.2409 "Primary Tumor" "TCGA-A8-A096" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A097-01A-11R-A034-07" 52.6299 "Primary Tumor" "TCGA-A8-A097" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A099-01A-11R-A00Z-07" 55.9204 "Primary Tumor" "TCGA-A8-A099" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A09A-01A-11R-A00Z-07" 39.493 "Primary Tumor" "TCGA-A8-A09A" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A09B-01A-11R-A00Z-07" 35.599 "Primary Tumor" "TCGA-A8-A09B" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A09C-01A-11R-A00Z-07" 28.7191 "Primary Tumor" "TCGA-A8-A09C" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A09D-01A-11R-A00Z-07" 34.351 "Primary Tumor" "TCGA-A8-A09D" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A09E-01A-11R-A00Z-07" 40.1543 "Primary Tumor" "TCGA-A8-A09E" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A09G-01A-21R-A00Z-07" 26.9788 "Primary Tumor" "TCGA-A8-A09G" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A09I-01A-22R-A034-07" 24.7189 "Primary Tumor" "TCGA-A8-A09I" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A09K-01A-11R-A00Z-07" 40.7079 "Primary Tumor" "TCGA-A8-A09K" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A09M-01A-11R-A00Z-07" 38.1282 "Primary Tumor" "TCGA-A8-A09M" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A09N-01A-11R-A00Z-07" 49.2092 "Primary Tumor" "TCGA-A8-A09N" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A09Q-01A-11R-A00Z-07" 27.8353 "Primary Tumor" "TCGA-A8-A09Q" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A09R-01A-11R-A00Z-07" 46.356 "Primary Tumor" "TCGA-A8-A09R" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A09T-01A-11R-A00Z-07" 64.0249 "Primary Tumor" "TCGA-A8-A09T" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A09V-01A-11R-A034-07" 81.3135 "Primary Tumor" "TCGA-A8-A09V" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A09W-01A-11R-A00Z-07" 34.9157 "Primary Tumor" "TCGA-A8-A09W" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A09X-01A-11R-A00Z-07" 11.0987 "Primary Tumor" "TCGA-A8-A09X" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A09Z-01A-11R-A00Z-07" 59.1079 "Primary Tumor" "TCGA-A8-A09Z" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A0A1-01A-11R-A00Z-07" 64.6361 "Primary Tumor" "TCGA-A8-A0A1" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A0A2-01A-11R-A034-07" 41.0934 "Primary Tumor" "TCGA-A8-A0A2" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A0A4-01A-11R-A00Z-07" 28.1527 "Primary Tumor" "TCGA-A8-A0A4" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A0A6-01A-12R-A056-07" 38.7977 "Primary Tumor" "TCGA-A8-A0A6" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A0A7-01A-11R-A00Z-07" 25.2721 "Primary Tumor" "TCGA-A8-A0A7" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A0A9-01A-11R-A00Z-07" 44.2484 "Primary Tumor" "TCGA-A8-A0A9" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A0AB-01A-11R-A034-07" 49.1899 "Primary Tumor" "TCGA-A8-A0AB" "TCGA-BRCA" 0.821642066058639
"TCGA-A8-A0AD-01A-11R-A056-07" 65.8274 "Primary Tumor" "TCGA-A8-A0AD" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A23C-01A-12R-A169-07" 62.0669 "Primary Tumor" "TCGA-AC-A23C" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A23E-01A-11R-A157-07" 50.0929 "Primary Tumor" "TCGA-AC-A23E" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A23G-01A-11R-A213-07" 26.9241 "Primary Tumor" "TCGA-AC-A23G" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A23H-01A-11R-A157-07" 52.7318 "Primary Tumor" "TCGA-AC-A23H" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A23H-11A-12R-A157-07" 41.8483 "Solid Tissue Normal" "TCGA-AC-A23H" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A2B8-01A-11R-A17B-07" 51.4677 "Primary Tumor" "TCGA-AC-A2B8" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A2BK-01A-11R-A21T-07" 42.227 "Primary Tumor" "TCGA-AC-A2BK" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A2BM-01A-11R-A21T-07" 56.4782 "Primary Tumor" "TCGA-AC-A2BM" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A2FB-01A-11R-A17B-07" 38.268 "Primary Tumor" "TCGA-AC-A2FB" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A2FB-11A-13R-A17B-07" 43.6743 "Solid Tissue Normal" "TCGA-AC-A2FB" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A2FE-01A-11R-A19W-07" 27.9141 "Primary Tumor" "TCGA-AC-A2FE" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A2FF-01A-11R-A17B-07" 40.1003 "Primary Tumor" "TCGA-AC-A2FF" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A2FF-11A-13R-A17B-07" 43.5963 "Solid Tissue Normal" "TCGA-AC-A2FF" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A2FG-01A-11R-A17B-07" 56.2015 "Primary Tumor" "TCGA-AC-A2FG" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A2FK-01A-12R-A180-07" 55.8381 "Primary Tumor" "TCGA-AC-A2FK" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A2FM-01A-11R-A19W-07" 37.0436 "Primary Tumor" "TCGA-AC-A2FM" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A2FO-01A-11R-A180-07" 40.9588 "Primary Tumor" "TCGA-AC-A2FO" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A2QH-01A-11R-A18M-07" 23.7265 "Primary Tumor" "TCGA-AC-A2QH" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A2QI-01A-12R-A19W-07" 55.8251 "Primary Tumor" "TCGA-AC-A2QI" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A2QJ-01A-12R-A19W-07" 7.5044 "Primary Tumor" "TCGA-AC-A2QJ" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A3BB-01A-21R-A19W-07" 29.2612 "Primary Tumor" "TCGA-AC-A3BB" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A3EH-01A-22R-A22K-07" 25.9584 "Primary Tumor" "TCGA-AC-A3EH" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A3HN-01A-11R-A213-07" 51.1915 "Primary Tumor" "TCGA-AC-A3HN" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A3OD-01A-11R-A21T-07" 15.7812 "Primary Tumor" "TCGA-AC-A3OD" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A3QP-01A-11R-A22U-07" 16.882 "Primary Tumor" "TCGA-AC-A3QP" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A3TM-01A-11R-A22K-07" 12.9806 "Primary Tumor" "TCGA-AC-A3TM" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A3TN-01A-11R-A22K-07" 31.6039 "Primary Tumor" "TCGA-AC-A3TN" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A3W5-01A-11R-A22K-07" 26.0468 "Primary Tumor" "TCGA-AC-A3W5" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A3W6-01A-12R-A22K-07" 32.8442 "Primary Tumor" "TCGA-AC-A3W6" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A3W7-01A-11R-A22K-07" 45.5762 "Primary Tumor" "TCGA-AC-A3W7" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A3YI-01A-21R-A239-07" 25.3363 "Primary Tumor" "TCGA-AC-A3YI" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A3YJ-01A-11R-A22U-07" 35.7079 "Primary Tumor" "TCGA-AC-A3YJ" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A4ZE-01A-11R-A41B-07" 61.5644 "Primary Tumor" "TCGA-AC-A4ZE" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A5EH-01A-11R-A28M-07" 46.4688 "Primary Tumor" "TCGA-AC-A5EH" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A5XS-01A-11R-A29R-07" 30.3648 "Primary Tumor" "TCGA-AC-A5XS" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A5XU-01A-11R-A28M-07" 24.9333 "Primary Tumor" "TCGA-AC-A5XU" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A62V-01A-11R-A31O-07" 10.516 "Primary Tumor" "TCGA-AC-A62V" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A62X-01A-11R-A29R-07" 51.6324 "Primary Tumor" "TCGA-AC-A62X" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A62Y-01A-11R-A29R-07" 45.7132 "Primary Tumor" "TCGA-AC-A62Y" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A6IV-01A-12R-A33J-07" 45.7301 "Primary Tumor" "TCGA-AC-A6IV" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A6IW-01A-12R-A33J-07" 46.2449 "Primary Tumor" "TCGA-AC-A6IW" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A6IX-01A-12R-A32P-07" 40.4143 "Primary Tumor" "TCGA-AC-A6IX" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A6NO-01A-12R-A33J-07" 34.8776 "Primary Tumor" "TCGA-AC-A6NO" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A7VB-01A-11R-A352-07" 43.0307 "Primary Tumor" "TCGA-AC-A7VB" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A7VC-01A-11R-A352-07" 19.2424 "Primary Tumor" "TCGA-AC-A7VC" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A8OP-01A-11R-A36F-07" 33.6771 "Primary Tumor" "TCGA-AC-A8OP" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A8OQ-01A-11R-A41B-07" 24.9403 "Primary Tumor" "TCGA-AC-A8OQ" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A8OR-01A-21R-A41B-07" 39.8837 "Primary Tumor" "TCGA-AC-A8OR" "TCGA-BRCA" 0.821642066058639
"TCGA-AC-A8OS-01A-12R-A41B-07" 35.8898 "Primary Tumor" "TCGA-AC-A8OS" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A03X-01A-21R-A00Z-07" 20.4181 "Primary Tumor" "TCGA-AN-A03X" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A03Y-01A-21R-A00Z-07" 15.2511 "Primary Tumor" "TCGA-AN-A03Y" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A041-01A-11R-A034-07" 39.6737 "Primary Tumor" "TCGA-AN-A041" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A046-01A-21R-A034-07" 29.2175 "Primary Tumor" "TCGA-AN-A046" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A049-01A-21R-A00Z-07" 45.5565 "Primary Tumor" "TCGA-AN-A049" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A04A-01A-21R-A034-07" 41.4788 "Primary Tumor" "TCGA-AN-A04A" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A04C-01A-21R-A034-07" 14.8078 "Primary Tumor" "TCGA-AN-A04C" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A04D-01A-21R-A034-07" 80.3349 "Primary Tumor" "TCGA-AN-A04D" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0AJ-01A-11R-A00Z-07" 27.5687 "Primary Tumor" "TCGA-AN-A0AJ" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0AK-01A-21R-A00Z-07" 30.9472 "Primary Tumor" "TCGA-AN-A0AK" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0AL-01A-11R-A00Z-07" 33.8321 "Primary Tumor" "TCGA-AN-A0AL" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0AM-01A-11R-A034-07" 22.3491 "Primary Tumor" "TCGA-AN-A0AM" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0AR-01A-11R-A00Z-07" 11.7845 "Primary Tumor" "TCGA-AN-A0AR" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0AS-01A-11R-A00Z-07" 27.6288 "Primary Tumor" "TCGA-AN-A0AS" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0AT-01A-11R-A034-07" 25.2419 "Primary Tumor" "TCGA-AN-A0AT" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0FD-01A-11R-A034-07" 27.249 "Primary Tumor" "TCGA-AN-A0FD" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0FF-01A-11R-A034-07" 49.3036 "Primary Tumor" "TCGA-AN-A0FF" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0FJ-01A-11R-A00Z-07" 53.814 "Primary Tumor" "TCGA-AN-A0FJ" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0FK-01A-11R-A034-07" 36.6352 "Primary Tumor" "TCGA-AN-A0FK" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0FL-01A-11R-A034-07" 21.9372 "Primary Tumor" "TCGA-AN-A0FL" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0FN-01A-11R-A034-07" 32.3497 "Primary Tumor" "TCGA-AN-A0FN" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0FS-01A-11R-A034-07" 51.8224 "Primary Tumor" "TCGA-AN-A0FS" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0FT-01A-11R-A034-07" 14.0316 "Primary Tumor" "TCGA-AN-A0FT" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0FV-01A-11R-A00Z-07" 53.3201 "Primary Tumor" "TCGA-AN-A0FV" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0FW-01A-11R-A034-07" 35.7037 "Primary Tumor" "TCGA-AN-A0FW" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0FX-01A-11R-A034-07" 34.5517 "Primary Tumor" "TCGA-AN-A0FX" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0FY-01A-11R-A034-07" 40.3198 "Primary Tumor" "TCGA-AN-A0FY" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0FZ-01A-11R-A034-07" 42.9457 "Primary Tumor" "TCGA-AN-A0FZ" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0G0-01A-11R-A034-07" 50.314 "Primary Tumor" "TCGA-AN-A0G0" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0XL-01A-11R-A10J-07" 51.5716 "Primary Tumor" "TCGA-AN-A0XL" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0XN-01A-21R-A109-07" 34.4282 "Primary Tumor" "TCGA-AN-A0XN" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0XO-01A-11R-A109-07" 23.9821 "Primary Tumor" "TCGA-AN-A0XO" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0XP-01A-11R-A109-07" 56.7229 "Primary Tumor" "TCGA-AN-A0XP" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0XR-01A-11R-A109-07" 66.9164 "Primary Tumor" "TCGA-AN-A0XR" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0XS-01A-22R-A109-07" 38.6177 "Primary Tumor" "TCGA-AN-A0XS" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0XT-01A-11R-A109-07" 66.5352 "Primary Tumor" "TCGA-AN-A0XT" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0XU-01A-11R-A109-07" 34.6858 "Primary Tumor" "TCGA-AN-A0XU" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0XV-01A-11R-A109-07" 60.2313 "Primary Tumor" "TCGA-AN-A0XV" "TCGA-BRCA" 0.821642066058639
"TCGA-AN-A0XW-01A-11R-A109-07" 48.7588 "Primary Tumor" "TCGA-AN-A0XW" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A03L-01A-41R-A056-07" 37.5132 "Primary Tumor" "TCGA-AO-A03L" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A03O-01A-11R-A00Z-07" 81.7333 "Primary Tumor" "TCGA-AO-A03O" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A03P-01A-11R-A00Z-07" 29.9068 "Primary Tumor" "TCGA-AO-A03P" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A03R-01A-21R-A034-07" 15.6762 "Primary Tumor" "TCGA-AO-A03R" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A03T-01A-21R-A034-07" 13.2123 "Primary Tumor" "TCGA-AO-A03T" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A03V-01A-11R-A115-07" 60.3972 "Primary Tumor" "TCGA-AO-A03V" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A0J2-01A-11R-A034-07" 29.1893 "Primary Tumor" "TCGA-AO-A0J2" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A0J3-01A-11R-A034-07" 32.3065 "Primary Tumor" "TCGA-AO-A0J3" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A0J4-01A-11R-A034-07" 33.2627 "Primary Tumor" "TCGA-AO-A0J4" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A0J5-01A-11R-A034-07" 31.7166 "Primary Tumor" "TCGA-AO-A0J5" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A0J6-01A-11R-A034-07" 38.6104 "Primary Tumor" "TCGA-AO-A0J6" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A0J7-01A-11R-A034-07" 28.4091 "Primary Tumor" "TCGA-AO-A0J7" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A0J8-01A-21R-A034-07" 56.2776 "Primary Tumor" "TCGA-AO-A0J8" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A0J9-01A-11R-A034-07" 16.8256 "Primary Tumor" "TCGA-AO-A0J9" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A0JA-01A-11R-A056-07" 36.8572 "Primary Tumor" "TCGA-AO-A0JA" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A0JB-01A-11R-A32Y-07" 6.6631 "Primary Tumor" "TCGA-AO-A0JB" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A0JC-01A-11R-A056-07" 38.1915 "Primary Tumor" "TCGA-AO-A0JC" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A0JD-01A-11R-A056-07" 57.0219 "Primary Tumor" "TCGA-AO-A0JD" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A0JE-01A-11R-A056-07" 25.2529 "Primary Tumor" "TCGA-AO-A0JE" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A0JF-01A-11R-A056-07" 64.6658 "Primary Tumor" "TCGA-AO-A0JF" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A0JG-01A-31R-A084-07" 90.6206 "Primary Tumor" "TCGA-AO-A0JG" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A0JI-01A-21R-A056-07" 33.2721 "Primary Tumor" "TCGA-AO-A0JI" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A0JJ-01A-11R-A056-07" 71.4788 "Primary Tumor" "TCGA-AO-A0JJ" "TCGA-BRCA" 0.821642066058639
"TCGA-AO-A0JL-01A-11R-A056-07" 10.955 "Primary Tumor" "TCGA-AO-A0JL" "TCGA-BRCA" 0.821642066058639
